,acousticness,artist,audio_mode,audio_valence,danceability,energy,explicit,instrumentalness,key,liveness,loudness,song_duration_ms,song_name,song_popularity,speechiness,tempo,time_signature
11905,0.628,Chantae Cann,0,0.238,0.708,0.225,False,0.00471,5,0.131,-16.759,250427,Craters,51,0.263,92.876,4
11906,0.435,Kenny Loggins,1,0.3339999999999999,0.5,0.407,False,0.0004059999999999,9,0.979,-14.585,252066,What a Fool Believes - Live,51,0.0792,102.513,4
11907,0.18,,1,0.682,0.598,0.5539999999999999,,0.0343,1,0.188,-7.733,222079,Voodoo,53,0.0496,78.016,4
11908,0.402,Jessie J,0,0.425,0.504,0.494,False,1.62e-06,5,0.367,-7.622999999999999,229773,I Believe In Love,61,0.284,69.32,4
11909,0.6829999999999999,,1,0.69,0.497,0.636,,0.0,8,0.228,-8.71,204055,"Love, Love, Love",58,0.0723,93.777,4
11910,0.0776,Amber Mark,0,0.22,0.5489999999999999,0.527,False,2.69e-05,5,0.11,-6.734,291900,Love Me Right,26,0.0448,89.97,4
11911,0.953,Stevie Wonder,0,0.14,0.478,0.2,False,0.000521,6,0.104,-16.081,323266,Visions,54,0.037,130.466,4
11912,0.127,D'Angelo,1,0.364,0.5720000000000001,0.61,False,0.0295,9,0.0953,-7.994,358626,Another Life,57,0.0448,71.25399999999999,4
11913,0.674,Frank Ocean,1,0.5539999999999999,0.539,0.546,False,4.86e-05,9,0.422,-7.447999999999999,184516,Pink + White,15,0.106,159.996,3
11914,0.7659999999999999,Sade,0,0.317,0.5660000000000001,0.335,False,0.000366,4,0.0824,-12.417,258026,Love Is Stronger Than Pride,59,0.0293,87.617,4
11915,0.978,Lalah Hathaway,1,0.347,0.471,0.1169999999999999,False,0.00113,11,0.109,-14.063,297779,Angel - Recorded At Spotify Studios NYC,49,0.0311,77.41199999999999,4
11916,0.409,Solange,1,0.397,0.823,0.411,True,0.00135,0,0.649,-7.061,257546,Don't Touch My Hair,63,0.0557,90.997,4
11917,0.0489,Musiq Soulchild,1,0.237,0.5820000000000001,0.484,False,0.0,6,0.0704,-10.058,250053,Heaven Only Knows,53,0.0509,120.099,4
11918,0.0377,Tamia,0,0.4,0.72,0.7659999999999999,False,0.0012699999999999,5,0.106,-4.732,234935,Leave It Smokin’,51,0.0602,102.016,4
11919,0.527,Leon Bridges,1,0.247,0.634,0.433,False,0.0,4,0.069,-7.896,244213,Beyond - Recorded at Spotify Studios NYC,58,0.0579999999999999,75.961,4
11920,0.483,The New Birth,1,0.507,0.46,0.358,False,0.0,6,0.0808,-11.451,389493,Wild Flower,51,0.0385,120.758,4
11921,0.662,Ledisi,0,0.934,0.605,0.3279999999999999,False,0.0,9,0.41,-12.121,220546,Add To Me - Recorded At Spotify Studios NYC,50,0.15,169.175,4
11922,0.00962,Anthony Hamilton,0,0.6970000000000001,0.742,0.728,False,3.73e-05,10,0.134,-6.626,226373,Best of Me,61,0.0315,96.01,4
11923,0.389,Charles Bradley,0,0.319,0.485,0.531,False,6.31e-05,5,0.0925,-5.212999999999999,266120,I Feel a Change,55,0.0364,80.48899999999999,3
11924,0.226,Victory,1,0.255,0.427,0.606,False,0.0,1,0.152,-8.027999999999999,260453,Open Your Eyes ii,40,0.0605,88.97,4
11925,0.19,Emily King,1,0.3779999999999999,0.857,0.5870000000000001,False,0.0004969999999999,11,0.231,-7.627000000000001,245346,Remind Me,46,0.0826,98.001,4
11926,0.456,Yebba,1,0.535,0.705,0.347,False,0.000796,9,0.0515,-6.516,192933,Evergreen,15,0.0502,72.916,4
11927,0.8079999999999999,Daniel Caesar,1,0.436,0.524,0.364,False,0.0,7,0.1,-10.209,209831,Best Part (feat. H.E.R.),82,0.0367,75.24,4
11928,0.8859999999999999,PJ Morton,0,0.327,0.433,0.218,True,0.0,3,0.107,-10.282,211202,First Began - Recorded at Spotify Studios NYC,52,0.127,66.998,4
11929,0.191,Jill Scott,1,0.436,0.474,0.5760000000000001,False,0.000352,7,0.32,-6.502000000000001,287293,Rolling Hills,45,0.225,74.066,4
11930,0.8440000000000001,,1,0.316,0.484,0.293,,2.3e-06,9,0.104,-8.164,236545,Deeper,50,0.0377,134.002,4
11931,0.316,Miguel,0,0.22,0.6729999999999999,0.596,False,1.88e-05,11,0.107,-6.489,226720,Get You - Recorded at Spotify Studios NYC,66,0.0438,75.02199999999999,4
11932,0.346,PJ Morton,1,0.523,0.424,0.484,False,0.0,11,0.588,-10.853,210132,How Deep Is Your Love (feat. Yebba) - Live,62,0.0969999999999999,92.514,4
11933,0.259,,1,0.175,0.46,0.32,,0.0,7,0.114,-8.158999999999999,247275,Try,47,0.0336,131.701,4
11934,0.173,,1,0.638,0.62,0.852,,0.0,4,0.1009999999999999,-4.399,238819,Brown Eyed Lover,53,0.108,80.91,4
11935,0.7040000000000001,Michael Jackson,0,0.429,0.684,0.3939999999999999,False,5.76e-06,5,0.178,-19.075,269333,I Can't Help It,60,0.0908,100.068,4
11936,0.605,Kirk Whalum,0,0.264,0.3379999999999999,0.62,False,1.04e-06,6,0.983,-7.925,383586,Make Me A Believer,49,0.0428,64.763,4
11937,0.633,Ledisi,0,0.346,0.4639999999999999,0.162,False,0.0,7,0.0943,-11.478,255320,A Change Is Gonna Come - Recorded At Spotify Studios NYC,50,0.0325,136.013,3
11938,0.2289999999999999,Leon Bridges,1,0.187,0.58,0.687,False,0.0,6,0.109,-5.4,240600,Beyond,74,0.106,76.014,4
11939,0.0946,Mali Music,0,0.621,0.688,0.578,False,0.0,11,0.303,-7.547000000000001,246973,Cryin',48,0.36,78.024,4
11940,0.737,Esperanza Spalding,0,0.79,0.578,0.4379999999999999,False,0.00877,2,0.0969999999999999,-11.483,225200,I Know You Know,58,0.0696,89.083,4
11941,0.212,The PLAYlist,1,0.21,0.618,0.7290000000000001,False,1.21e-06,7,0.136,-5.8870000000000005,243716,FIRST TIME AGAIN,46,0.0783,119.854,4
11942,0.934,Raveena,0,0.0838,0.479,0.106,False,1.82e-05,10,0.284,-13.497,216000,I Won't Mind,55,0.0426,144.407,4
11943,0.155,George Benson,0,0.539,0.469,0.296,False,1.6100000000000002e-05,0,0.0878,-14.146,196920,This Masquerade,50,0.0356,180.686,4
11944,0.0269,,1,0.413,0.355,0.821,,0.0,1,0.121,-4.958,295213,Your Love,49,0.237,92.591,4
11945,0.2019999999999999,,0,0.493,0.61,0.562,,0.00597,10,0.155,-6.025,300506,Free,40,0.0399,178.02900000000002,4
11946,0.7809999999999999,,0,0.497,0.364,0.532,,0.0,7,0.0971,-11.946,191213,Autumn Leaves,11,0.0312,78.444,4
11947,0.375,Amy Winehouse,0,0.273,0.624,0.488,True,9.63e-05,4,0.3389999999999999,-8.258,230853,Half Time,61,0.0584,84.21799999999999,4
11948,0.753,,0,0.3379999999999999,0.539,0.5579999999999999,,0.00115,4,0.0993,-9.025,264267,Peace+Love (feat. Jarrod Lawson & Tony Ozier),46,0.0846,77.63600000000001,4
11949,0.0227,,0,0.4029999999999999,0.617,0.418,,5.19e-06,6,0.0854,-5.228,217253,Drip,54,0.0441,73.018,4
11950,0.0596,,0,0.257,0.49,0.605,,0.0,9,0.107,-8.765,213356,Luh Ya,52,0.419,180.109,4
11951,0.316,Deva Mahal,0,0.695,0.6579999999999999,0.6729999999999999,False,0.0,3,0.0807,-6.362,216942,Run Deep,37,0.0512,90.617,4
11952,0.7490000000000001,Moonchild,0,0.3939999999999999,0.616,0.5329999999999999,False,0.000181,5,0.321,-11.121,262253,Show The Way,12,0.126,90.007,4
11953,0.74,Frank Ocean,1,0.39,0.654,0.325,False,2.14e-05,2,0.152,-11.925,243238,Provider,70,0.282,139.886,4
11954,0.482,,0,0.344,0.428,0.515,,0.0,1,0.0972,-9.265,217906,Autumn,48,0.0656,130.124,4
11955,0.4639999999999999,Erykah Badu,0,0.124,0.4679999999999999,0.149,False,0.000276,5,0.152,-13.976,430000,Orange Moon,54,0.0363,97.965,3
11956,0.6829999999999999,,0,0.764,0.7240000000000001,0.495,,4.31e-06,4,0.367,-9.06,213800,People Make the World Go Round,50,0.052,83.119,4
11957,0.821,Joji,1,0.1009999999999999,0.607,0.259,True,0.000172,10,0.561,-13.03,202102,Will He,48,0.0481,116.134,4
11958,0.291,"Earth, Wind & Fire",0,0.69,0.6659999999999999,0.7140000000000001,False,0.0212,4,0.128,-9.448,226213,Fantasy,67,0.0617,89.01799999999999,4
11959,0.13,Kindred The Family Soul,1,0.314,0.652,0.687,False,0.0,2,0.351,-5.607,172008,Going All the Way,48,0.0456,89.99600000000001,4
11960,0.0238,,1,0.173,0.419,0.541,,0.0,0,0.103,-5.8260000000000005,232135,Honest,46,0.0388,147.416,4
11961,0.444,,1,0.618,0.531,0.569,,0.0,0,0.0903,-9.35,222492,You & I,11,0.0428,73.503,3
11962,0.741,Lalah Hathaway,1,0.0633,0.472,0.317,False,0.0,7,0.153,-12.154000000000002,233826,Mirror (Live),51,0.0309,65.108,4
11963,0.0462,Isaac Hayes,1,0.407,0.313,0.34,False,0.000465,6,0.0735,-15.315,273066,Walk On By,57,0.0504,145.955,4
11964,0.3939999999999999,,1,0.319,0.727,0.7170000000000001,,0.00564,1,0.111,-7.739,384840,Superman,45,0.0474,94.959,4
11965,0.0598,Raphael Saadiq,0,0.845,0.875,0.435,False,3.66e-05,10,0.0949,-8.516,183293,Still Ray,52,0.0379,83.79799999999999,4
11966,0.00464,Meg Mac,1,0.19,0.565,0.482,False,4.17e-05,7,0.27,-7.709,243071,Grandma's Hands,45,0.0489,78.0,4
11967,0.0616,,0,0.5479999999999999,0.858,0.5479999999999999,,0.0015,5,0.0772,-12.677,306213,Tomorrow,50,0.182,75.992,4
11968,0.0841,Outkast,1,0.591,0.66,0.63,True,5.720000000000001e-05,11,0.0819,-9.615,526373,Liberation (with Cee-Lo),51,0.149,157.594,4
11969,0.308,Avery*Sunshine,1,0.3289999999999999,0.286,0.7609999999999999,False,0.0,5,0.355,-4.793,282826,Blessin Me,48,0.108,159.16,4
11970,0.244,Rahsaan Patterson,1,0.564,0.845,0.3,False,8.1e-05,2,0.198,-7.01,270266,Feels Good,42,0.0444,93.005,4
11971,0.563,,0,0.823,0.608,0.6759999999999999,,0.000956,8,0.0962,-6.581,289666,Everlasting Love,37,0.0329,164.99200000000002,4
11972,0.078,,0,0.6809999999999999,0.67,0.603,,0.00108,5,0.351,-8.027000000000001,280733,In My Head,50,0.0672,148.985,4
11973,0.561,Bilal,1,0.233,0.698,0.484,False,0.000411,7,0.107,-6.622999999999999,179631,I Really Don't Care,42,0.0265,99.668,4
11974,0.0692,,1,0.492,0.769,0.506,,2.1e-06,0,0.071,-8.079,199384,Best,47,0.0421,129.97899999999998,4
11975,0.903,Gary Clark Jr.,1,0.357,0.7340000000000001,0.311,False,0.016,9,0.198,-9.47,271160,Things Are Changin' - Live [Solo Acoustic],59,0.0375,85.67200000000001,4
11976,0.023,Mary J. Blige,1,0.389,0.632,0.561,False,0.0135,10,0.0918,-7.76,290306,I'm In Love,39,0.0433,81.068,4
11977,0.426,Yahzarah,0,0.534,0.591,0.708,False,0.0004669999999999,6,0.292,-8.461,257085,All My Days (feat. Darien Brockington),44,0.0707,74.985,4
11978,0.513,,1,0.248,0.7909999999999999,0.129,,0.11,2,0.114,-12.51,136906,Missing You,50,0.149,140.014,4
11979,0.138,Timothy Bloom,0,0.384,0.355,0.6990000000000001,False,0.000264,7,0.127,-6.445,166243,The Beginning (Work It Out),43,0.0601,62.883,4
11980,0.893,,1,0.289,0.366,0.307,,0.000806,4,0.0843,-10.366,220563,Wonderland,25,0.0318,150.79,4
11981,0.353,Alina Baraz,0,0.331,0.68,0.747,False,0.0,4,0.138,-6.056,218947,Fantasy,68,0.091,113.933,4
11982,0.623,Toulouse,0,0.3329999999999999,0.349,0.316,False,0.0,9,0.211,-10.794,202628,So I Know You Care,45,0.0742,78.454,4
11983,0.145,,0,0.505,0.621,0.449,,0.072,5,0.3389999999999999,-13.486,341266,Drowndeep: Hula,43,0.0519,90.042,4
11984,0.32,Amel Larrieux,1,0.7559999999999999,0.595,0.525,False,0.0,11,0.0419,-7.337999999999999,226333,For Real,10,0.245,136.061,4
11985,0.212,Sophia Bastian,1,0.5589999999999999,0.847,0.5770000000000001,False,0.0,9,0.0627,-6.875,231729,Blind Ambition,45,0.149,122.925,3
11986,0.833,Roberta Flack,1,0.6920000000000001,0.6809999999999999,0.264,False,0.441,8,0.103,-21.861,175400,Feel Like Makin' Love,63,0.0309,93.809,4
11987,0.488,,0,0.552,0.616,0.5710000000000001,,0.0069,9,0.0968,-9.095,257519,All I Ever Wanted (feat. Maysa),36,0.0429,74.96300000000001,4
11988,0.304,Ed Sheeran,0,0.939,0.818,0.67,False,1.22e-06,8,0.0601,-4.4510000000000005,235382,Sing,74,0.0472,119.988,4
11989,0.0289,Calvin Harris,0,0.35,0.413,0.856,False,0.00571,0,0.3429999999999999,-4.078,212960,Blame,75,0.0808,128.017,4
11990,0.0351,Bastille,1,0.617,0.565,0.8759999999999999,False,0.0,9,0.109,-2.309,216687,Pompeii - Remix,46,0.0888,127.55,4
11991,0.0187,,1,0.552,0.5529999999999999,0.855,,0.0,1,0.0428,-2.025,179640,All The Way,7,0.0732,127.997,4
11992,0.0553,Maroon 5,1,0.885,0.7440000000000001,0.7829999999999999,True,0.0,1,0.086,-7.077000000000001,235493,Sugar,18,0.0337,120.042,4
11993,0.000739,,1,0.545,0.653,0.8290000000000001,,1.5e-06,10,0.225,-4.783,263890,Red Lights,16,0.0377,124.989,4
11994,0.184,,1,0.41,0.8270000000000001,0.5760000000000001,,0.0289999999999999,4,0.0656,-7.774,180021,Cheerleader (Felix Jaehn Remix) - Radio Edit,54,0.0372,118.04,4
11995,0.00125,David Guetta,0,0.411,0.614,0.972,False,0.0186,5,0.3279999999999999,-3.927,170625,Bad (feat. Vassy) - Radio Edit,66,0.088,127.966,4
11996,0.0309,Avicii,0,0.4579999999999999,0.545,0.78,False,4.64e-05,7,0.0828,-4.867,255093,Hey Brother,42,0.0436,125.014,4
11997,0.00864,,0,0.255,0.8220000000000001,0.7040000000000001,,0.627,3,0.0633,-8.242,345173,Changes,67,0.0374,125.999,4
11998,0.109,,0,0.178,0.863,0.601,,0.00764,7,0.0676,-6.978,251960,Hideaway,24,0.054,122.961,4
11999,0.0136,The Chainsmokers,1,0.647,0.8079999999999999,0.915,False,9.03e-06,0,0.0788,-3.277,183750,#SELFIE,27,0.233,127.984,4
12000,0.162,Clean Bandit,1,0.5489999999999999,0.799,0.586,False,2.03e-06,11,0.193,-6.735,227833,Rather Be (feat. Jess Glynne),74,0.0377,120.97,4
12001,0.0215,,0,0.72,0.603,0.861,,0.043,4,0.1,-3.565,224506,Summer,24,0.0325,127.962,4
12002,0.0038,Fall Out Boy,0,0.48,0.3829999999999999,0.861,False,0.0,4,0.11,-2.8160000000000003,228360,Centuries,38,0.0777,176.084,4
12003,0.00276,French Horn Rebellion,1,0.77,0.618,0.508,False,0.231,7,0.0679,-5.747000000000001,210771,Swing Into It,32,0.119,103.816,4
12004,0.000434,Hardwell,1,0.0358,0.609,0.989,False,0.2189999999999999,2,0.0715,-3.51,171696,Everybody Is in the Place - Radio Edit,22,0.0867,130.046,4
12005,0.00627,Shakira,0,0.743,0.7659999999999999,0.873,False,0.0,11,0.0764,-6.381,202626,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song],75,0.143,126.988,4
12006,0.00011,,1,0.3979999999999999,0.802,0.919,,0.105,0,0.107,-3.107,278400,Hope,35,0.0592,124.994,4
12007,0.2189999999999999,Pharrell Williams,0,0.962,0.647,0.8220000000000001,False,0.0,5,0.0908,-4.662,232720,"Happy - From ""Despicable Me 2""",72,0.183,160.019,4
12008,0.0348,Jason Derulo,1,0.759,0.76,0.652,True,0.0,6,0.307,-7.321000000000001,177685,Talk Dirty (feat. 2 Chainz),66,0.2319999999999999,100.315,4
12009,0.00117,,1,0.331,0.648,0.831,,0.0031,2,0.198,-5.573,188371,Wasted,10,0.0289999999999999,112.013,4
12010,0.0236,Skrillex,0,0.132,0.6579999999999999,0.93,False,0.0,5,0.578,-2.912,237680,Recess,62,0.141,104.018,4
12011,0.00396,Katy Perry,1,0.35,0.645,0.589,False,0.0,6,0.145,-6.131,215672,Dark Horse,39,0.0523,131.899,4
12012,0.000714,5 Seconds of Summer,0,0.431,0.495,0.959,False,0.0,1,0.36,-3.712,202496,She Looks So Perfect,5,0.1369999999999999,159.993,4
12013,0.155,,1,0.852,0.629,0.8240000000000001,,0.000628,9,0.0651,-6.53,247960,Work B**ch,71,0.159,128.01,4
12014,0.00392,The 1975,1,0.906,0.657,0.913,True,0.00149,11,0.466,-4.984,254620,Girls,64,0.0528,108.036,4
12015,0.65,,0,0.772,0.841,0.5710000000000001,,0.00033,5,0.0895,-8.066,207546,What Do You Mean?,14,0.102,125.032,4
12016,0.0001889999999999,Maroon 5,0,0.344,0.4589999999999999,0.741,False,0.0,4,0.481,-6.43,231013,Animals,5,0.0495,189.879,4
12017,0.012,Kelly Clarkson,1,0.444,0.5,0.7909999999999999,False,0.0,6,0.0645,-3.711,198693,Heartbeat Song,20,0.0505,149.093,4
12018,0.0895,Pitbull,0,0.764,0.7290000000000001,0.8009999999999999,False,0.0,5,0.7659999999999999,-5.698,229346,Time of Our Lives,49,0.0529,123.995,4
12019,0.00701,WALK THE MOON,1,0.619,0.578,0.866,False,0.0,1,0.257,-3.804,199080,Shut Up and Dance,81,0.0619,128.03799999999998,4
12020,0.0090599999999999,Jason Derulo,0,0.6559999999999999,0.775,0.68,False,0.0,0,0.109,-5.507999999999999,207719,Want to Want Me,53,0.0629,114.025,4
12021,0.00339,Major Lazer,0,0.308,0.713,0.79,False,0.000868,7,0.485,-4.602,176561,Lean On,15,0.0574,98.011,4
12022,0.139,Katy Perry,1,0.649,0.638,0.826,False,0.0,8,0.0803,-4.968,227880,Firework,74,0.0479,124.072,4
12023,0.0398,Zedd,1,0.176,0.509,0.7809999999999999,False,0.0,8,0.0749,-3.48,271426,Clarity,74,0.072,128.0,4
12024,0.0756,Justin Timberlake,0,0.477,0.606,0.591,False,0.0,0,0.3279999999999999,-7.228,252973,Summer Love,60,0.087,95.802,4
12025,0.049,Bruno Mars,1,0.867,0.726,0.698,False,0.0,5,0.309,-4.165,233478,Locked Out Of Heaven,49,0.0431,143.994,4
12026,0.000704,Flo Rida,1,0.69,0.657,0.8270000000000001,False,0.00534,5,0.065,-4.0360000000000005,190185,GDFR (feat. Sage The Gemini & Lookas),65,0.0734,145.889,4
12027,0.0049,Kesha,1,0.7659999999999999,0.8290000000000001,0.607,False,0.0,1,0.0986,-3.876,187066,Your Love Is My Drug,63,0.0897,120.044,4
12028,0.093,Ariana Grande,1,0.104,0.628,0.593,False,1.65e-06,8,0.096,-5.0360000000000005,197266,One Last Time,81,0.0323,125.026,4
12029,0.0288,,0,0.499,0.6990000000000001,0.883,,0.0,5,0.8170000000000001,-3.2260000000000004,211975,Five More Hours - Deorro x Chris Brown,74,0.2189999999999999,127.961,4
12030,0.299,,0,0.609,0.575,0.75,,0.0,6,0.268,-3.798,228750,Waiting For Love,8,0.0438,128.091,4
12031,0.00621,,0,0.375,0.561,0.877,,8.11e-06,9,0.28,-2.215,238800,I Want You To Know,8,0.0659,130.003,4
12032,0.0064,Ariana Grande,0,0.284,0.687,0.7020000000000001,False,4.35e-05,7,0.204,-5.324,214840,Break Free,76,0.0455,129.95600000000002,4
12033,0.0183,,0,0.268,0.478,0.386,,0.0,4,0.264,-7.999,192653,L.A.LOVE (la la),0,0.0893,201.753,4
12034,0.0573,Meghan Trainor,1,0.961,0.807,0.887,True,2.87e-06,9,0.124,-3.726,187920,All About That Bass,68,0.0503,134.05200000000002,4
12035,0.1669999999999999,OneRepublic,1,0.738,0.7190000000000001,0.935,False,0.0,7,0.0973,-3.752,224226,Love Runs Out,63,0.0589,120.022,4
12036,0.335,,1,0.679,0.904,0.858,,3.58e-05,8,0.0594,-6.5360000000000005,271693,Brand New,49,0.204,120.128,4
12037,0.132,Pitbull,0,0.528,0.785,0.78,False,0.0,0,0.196,-3.666,202240,Fun (feat. Chris Brown),27,0.046,114.007,4
12038,0.0586,,1,0.943,0.501,0.9,,0.0,11,0.218,-4.3660000000000005,194480,21,54,0.0433,160.096,4
12039,0.0987,,0,0.517,0.621,0.6,,0.0,10,0.111,-7.055,164905,Backbone,17,0.542,139.872,4
12040,0.207,Swizz Beatz,1,0.119,0.5329999999999999,0.8759999999999999,True,0.0,1,0.857,-4.041,287557,25 Soldiers,54,0.324,76.0,4
12041,0.0921,SAINt JHN,1,0.8140000000000001,0.8540000000000001,0.805,True,5.18e-05,1,0.114,-5.796,172705,McDonalds Rich,40,0.24,156.011,4
12042,0.484,A Boogie Wit da Hoodie,0,0.5489999999999999,0.828,0.37,True,0.0,7,0.119,-7.441,193575,Pull Up (feat. NAV),78,0.26,149.964,4
12043,0.4539999999999999,Action Bronson,1,0.605,0.6509999999999999,0.573,True,0.0,1,0.155,-9.468,151062,Prince Charming,0,0.315,78.219,4
12044,0.508,,0,0.524,0.774,0.9,,0.0,11,0.245,-3.808,136222,Nervous,63,0.118,115.031,4
12045,0.253,,1,0.809,0.55,0.716,,0.0,8,0.134,-7.249,211892,Where We Come From (feat. YoungBoy Never Broke Again),59,0.319,181.333,4
12046,0.188,Jay Critch,0,0.203,0.833,0.5670000000000001,True,0.0,7,0.0999,-5.16,210431,Ego,69,0.1,127.995,4
12047,0.0583,Shy Glizzy,0,0.178,0.878,0.527,True,0.0,4,0.0976,-5.194,279256,Do You Understand? (feat. Gunna & Tory Lanez),74,0.111,129.964,4
12048,0.0133,The Carters,1,0.377,0.705,0.784,True,0.0,2,0.168,-6.477,264853,APESHIT,78,0.271,160.035,4
12049,0.239,Casanova,0,0.757,0.65,0.669,True,0.0,3,0.0496,-6.399,256720,Down Bitch,60,0.419,175.695,4
12050,0.0712,Uncle Murda,1,0.5870000000000001,0.611,0.929,True,0.0,7,0.0379,-3.265,190514,"Get The Strap (feat. Casanova, 6ix9ine & 50 Cent)",75,0.484,78.072,4
12051,0.0264,Nas,1,0.508,0.442,0.71,True,0.0,7,0.618,-5.142,167907,Cops Shot The Kid,64,0.684,205.116,4
12052,0.473,Don Q,0,0.8640000000000001,0.754,0.635,True,0.0,7,0.106,-6.792000000000001,179084,Yeah Yeah (feat. 50 Cent and Murda Beatz),64,0.376,192.957,4
12053,0.802,Young M.A,0,0.598,0.735,0.715,True,0.00196,6,0.196,-3.777,173889,PettyWap,70,0.113,83.02799999999999,4
12054,0.113,Logic,0,0.65,0.8,0.956,True,0.0,11,0.107,-4.432,252133,The Return,76,0.178,90.025,4
12055,0.0741,Melii,1,0.351,0.907,0.7340000000000001,True,2.36e-05,8,0.105,-3.112,152749,Sh*t Talk,47,0.317,133.964,4
12056,0.0387,N.O.R.E.,0,0.496,0.647,0.863,True,0.0,10,0.243,-2.32,119360,Bendicion,47,0.292,109.352,5
12057,0.0236,Freeway,1,0.131,0.81,0.519,True,0.0,1,0.126,-9.899,214466,Blood Pressure,46,0.304,94.035,4
12058,0.00193,International Special,1,0.537,0.432,0.946,True,0.0,9,0.379,-3.044,256609,"Facts Remix (feat. DJ Khaled, Busta Rhymes & Fat Joe)",63,0.478,176.546,4
12059,0.0515,,1,0.5529999999999999,0.8759999999999999,0.637,,0.0,9,0.0677,-5.157,192453,Rich Sex (feat. Lil Wayne),70,0.259,146.958,4
12060,0.309,Dave East,0,0.183,0.517,0.603,True,0.0,4,0.107,-11.630999999999998,161933,Us (feat. Gunna),50,0.831,77.19800000000001,4
12061,0.0423,A$AP Ferg,1,0.474,0.918,0.624,False,0.0,1,0.0749,-4.986000000000001,122376,Verified,60,0.371,148.987,4
12062,0.5329999999999999,Young M.A,1,0.568,0.635,0.847,True,0.0,7,0.154,-3.152,234649,OOOUUU,65,0.447,166.072,4
12063,0.149,,0,0.3989999999999999,0.903,0.625,,1.7800000000000002e-05,10,0.215,-7.025,196760,Boca Raton (with A$AP Ferg),52,0.2189999999999999,129.993,4
12064,0.0818,Chaz French,0,0.185,0.7490000000000001,0.743,True,0.0,5,0.106,-4.6080000000000005,196321,Can't Stop Us,45,0.0437,110.091,4
12065,0.127,A$AP Ferg,0,0.6459999999999999,0.7140000000000001,0.8170000000000001,True,3.64e-06,10,0.1159999999999999,-5.6160000000000005,104947,Not The Boy,61,0.103,95.434,4
12066,0.6579999999999999,Wale,0,0.6509999999999999,0.8640000000000001,0.722,True,0.0,10,0.135,-5.736000000000001,153318,Salary Kaep,51,0.392,125.017,4
12067,0.0671,Nas,0,0.4529999999999999,0.494,0.802,True,0.0,4,0.176,-5.08,202514,Not For Radio,63,0.412,96.703,5
12068,0.0452,Melii,0,0.0788,0.769,0.619,True,0.0,0,0.271,-5.024,216735,Charlie's Line,42,0.0414,124.055,4
12069,0.0505,Bobby Shmurda,1,0.18,0.794,0.51,True,1.81e-06,9,0.0562,-7.314,194561,Hot N*gga,75,0.42,167.87900000000002,4
12070,0.401,French Montana,1,0.37,0.32,0.871,True,0.0,6,0.3429999999999999,-2.842,179000,Shot Caller,46,0.418,175.97299999999998,4
12071,0.306,,1,0.506,0.8340000000000001,0.8640000000000001,,0.0,1,0.319,-2.72,196560,I Get Money,38,0.2,97.752,4
12072,0.188,Fat Joe,0,0.42,0.61,0.785,True,0.0,9,0.0991,-6.273,241607,Attention,61,0.187,100.736,4
12073,0.1889999999999999,Young M.A,0,0.369,0.723,0.721,True,0.0,0,0.162,-3.623,216442,Praktice,57,0.327,151.966,4
12074,0.325,A$AP Rocky,0,0.58,0.433,0.85,True,0.0,10,0.356,-5.79,167813,Buck Shots,66,0.416,159.95600000000002,4
12075,0.00275,Casanova,1,0.568,0.757,0.6779999999999999,True,1.18e-05,1,0.114,-7.531000000000001,254693,Go BestFriend 2.0,48,0.235,92.623,4
12076,0.0881,,0,0.513,0.639,0.659,,0.0364,5,0.22,-10.536,189675,Swipe It Up,35,0.216,161.985,4
12077,0.00258,Desiigner,0,0.264,0.758,0.578,True,1.39e-05,1,0.162,-8.556000000000001,187340,LA to NY,51,0.239,81.976,4
12078,0.4429999999999999,A$AP Rocky,1,0.307,0.7929999999999999,0.412,True,7.43e-05,2,0.2189999999999999,-9.305,192973,Fukk Sleep,73,0.364,135.937,4
12079,0.906,Novo Amor,1,0.321,0.449,0.5770000000000001,False,0.0289,6,0.126,-6.565,175986,Utican,65,0.0393,145.688,4
12080,0.532,,1,0.456,0.5720000000000001,0.73,,0.000366,11,0.226,-7.343999999999999,203673,Still,64,0.0518,93.063,1
12081,0.381,Yoke Lore,1,0.214,0.4379999999999999,0.677,False,0.0686,10,0.119,-7.535,204208,Beige,66,0.135,167.989,4
12082,0.344,Tall Heights,0,0.51,0.517,0.622,False,0.0699,6,0.498,-9.135,244960,Horse to Water,68,0.0337,96.964,4
12083,0.629,,1,0.4589999999999999,0.768,0.428,,0.00299,9,0.0874,-11.826,242545,The Woods,8,0.039,106.096,4
12084,0.00114,Mt. Joy,1,0.203,0.541,0.616,False,1.09e-06,0,0.151,-6.53,198600,Silver Lining,64,0.0279999999999999,144.218,4
12085,0.4,Oliver Hazard,1,0.841,0.605,0.6920000000000001,False,0.00246,1,0.111,-9.002,156080,Caesar Knows,53,0.0342,116.25,4
12086,0.4639999999999999,Little May,1,0.1369999999999999,0.72,0.642,False,0.34,6,0.0933,-11.852,264925,Boardwalks - Sonny Alven Remix,56,0.0457,123.992,4
12087,0.155,,1,0.0641,0.2239999999999999,0.4639999999999999,,0.364,4,0.0966,-10.379,296704,Mountain Song,55,0.0293,79.627,3
12088,0.0169,The National Parks,1,0.183,0.431,0.588,False,0.00689,9,0.368,-6.855,200321,As We Ran,58,0.0348,143.975,4
